"experiment","minutes_watched"
"B","63.92"
"B","30.44"
"B","150.36"
"B","196.54"
"B","84.35"
"B","68.96"
"B","44.71"
"B","111.09"
"B","92.07"
"B","122.41"
"B","124.19"
"B","87.09"
"B","91.3"
"B","79.58"
"B","58.82"
"B","94.78"
"B","90.9"
"B","103.5"
"B","99.94"
"B","118.28"
"B","111.77"
"B","153.6"
"B","129.73"
"B","57.93"
"B","79.32"
"B","46.91"
"B","97.37"
"B","200.96"
"B","119.12"
"B","74.11"
"B","84.98"
"B","96.13"
"B","138.62"
"B","160.32"
"B","53.84"
"B","136.6"
"B","146.05"
"B","101.37"
"B","157.11"
"B","108.31"
"B","105.09"
"B","136.19"
"B","112.56"
"B","116.78"
"B","124.27"
"B","130.95"
"B","145.9"
"B","147.51"
"B","95"
"B","55.18"
"B","80.65"
"B","74.68"
"B","112.79"
"B","88.25"
"B","105.9"
"B","147.63"
"B","86.8"
"B","112.42"
"B","134.33"
"B","100.22"
"B","103.11"
"B","113.45"
"B","75.34"
"B","195.41"
"B","64.68"
"B","153.86"
"B","107.24"
"B","63.58"
"B","110.18"
"B","135.12"
"B","140.38"
"B","74.47"
"B","88.73"
"B","125.82"
"B","100.43"
"B","55.58"
"B","116.95"
"B","169.65"
"B","104.67"
"B","134.67"
"B","113.93"
"B","18.5"
"B","104.28"
"B","88.04"
"B","93.87"
"B","90.56"
"B","110.42"
"B","112.02"
"B","124.08"
"B","45.12"
"B","122.5"
"B","123.11"
"B","127.5"
"B","168.22"
"B","80.99"
"B","129.08"
"B","178.38"
"B","125.89"
"B","126.32"
"B","106.38"
"B","134.2"
"B","141.15"
"B","159.19"
"B","108.67"
"B","148.34"
"B","125.26"
"B","79.68"
"B","99.69"
"B","82.29"
"B","119.48"
"B","46.38"
"B","67.4"
"B","115"
"B","38.5"
"B","134.25"
"B","191.38"
"B","84.37"
"B","33.56"
"B","69.57"
"B","129.85"
"B","78.14"
"B","88.03"
"B","56.18"
"B","139.66"
"B","100.65"
"B","118.27"
"B","122.57"
"B","133.34"
"B","80.88"
"B","158.38"
"B","106.03"
"B","172.63"
"B","104.53"
"B","76.09"
"B","88.73"
"B","66.41"
"B","109.13"
"B","83.54"
"B","107.96"
"B","72.24"
"B","67.77"
"B","99.07"
"B","42.06"
"B","70.28"
"B","116.78"
"B","116.42"
"B","50.33"
"B","116.1"
"B","58.03"
"B","86.81"
"B","128.27"
"B","117.83"
"B","91.91"
"B","76.02"
"B","48.99"
"B","122.54"
"B","121.84"
"B","168.7"
"B","162.57"
"B","145.21"
"B","185.19"
"B","137.39"
"B","135.77"
"B","114.18"
"B","141.57"
"B","115.98"
"B","203.57"
"B","140.91"
"B","101.97"
"B","126.32"
"B","151.96"
"B","92.95"
"B","176.7"
"B","89.93"
"B","80.97"
"B","137.82"
"B","112.89"
"B","117.55"
"B","149.1"
"B","142.31"
"B","116.37"
"B","109.2"
"B","72.12"
"B","17.74"
"B","113.48"
"B","114.81"
"B","79.52"
"B","111.23"
"B","79.41"
"B","147.75"
"B","70.59"
"B","70.67"
"B","95.66"
"B","54.76"
"B","26.23"
"B","123.97"
"B","139.75"
"B","164.01"
"B","139.61"
"B","96.7"
"B","152.27"
"B","98.69"
"B","122.97"
"B","131.89"
"B","123.98"
"B","62.55"
"B","168.14"
"B","115.33"
"B","64.42"
"B","169.49"
"B","137.74"
"B","43.68"
"B","171.71"
"B","48.14"
"B","185.26"
"B","47.13"
"B","120.52"
"B","115.88"
"B","166.72"
"B","100.89"
"B","124.22"
"B","31.61"
"B","103.42"
"B","115.9"
"B","126.92"
"B","89.09"
"B","64.03"
"B","122.1"
"B","154.84"
"B","105.81"
"B","100.09"
"B","91.68"
"B","104.88"
"B","105.95"
"B","129.11"
"B","141.27"
"B","33.94"
"B","116.81"
"B","192.69"
"B","137.73"
"B","129.82"
"B","153.02"
"B","79.61"
"B","56.82"
"B","153.95"
"B","92.56"
"B","64.55"
"B","135.28"
"B","135.69"
"B","131.07"
"B","112.45"
"B","99.82"
"B","112.94"
"B","131.9"
"B","67.23"
"B","132.13"
"B","93.98"
"B","99.77"
"B","90.26"
"B","96.14"
"B","155.38"
"B","46.51"
"B","90.23"
"B","103.06"
"B","126.24"
"B","70.75"
"B","79.47"
"B","91.37"
"B","174.86"
"B","145.31"
"B","119.51"
"B","135.13"
"B","90.71"
"B","125.77"
"B","119.47"
"B","139.51"
"B","99.54"
"B","122.84"
"B","154.37"
"B","130.73"
"B","64.64"
"B","82.32"
"B","106.43"
"B","101.97"
"B","182.6"
"B","69.48"
"B","131.34"
"B","67"
"B","152.99"
"B","74.68"
"B","105.36"
"B","159.52"
"B","67.09"
"B","183.51"
"B","106.55"
"B","139.26"
"B","117.33"
"B","61.71"
"B","45.72"
"B","74.61"
"B","130.34"
"B","106.02"
"B","142.01"
"B","99.75"
"B","84.46"
"B","177.4"
"B","124.01"
"B","86.6"
"B","157.75"
"B","170.88"
"B","87.49"
"B","78.63"
"B","173.1"
"B","143.71"
"B","110.57"
"B","96.99"
"B","84.33"
"B","76.81"
"B","104.32"
"B","159.64"
"B","93.87"
"B","57.92"
"B","138.79"
"B","100.57"
"B","119.14"
"B","88.58"
"B","65.95"
"B","153.13"
"B","54.66"
"B","57.15"
"B","149.11"
"B","117.55"
"B","139.07"
"B","122.19"
"B","97.48"
"B","58.8"
"B","54.99"
"B","128.41"
"B","36.74"
"B","19.84"
"B","90.94"
"B","136.65"
"B","130.24"
"B","64.03"
"B","51.76"
"B","171.71"
"B","188.3"
"B","220.45"
"B","59.78"
"B","120.14"
"B","140.08"
"B","111.51"
"B","165.41"
"B","87.32"
"B","158.24"
"B","148.63"
"B","78.75"
"B","120.21"
"B","142.16"
"B","80.87"
"B","126.11"
"B","71.22"
"B","124.73"
"B","172.49"
"B","132.37"
"B","80.3"
"B","49.28"
"B","149.39"
"B","157.37"
"B","65.67"
"B","131.74"
"B","94.46"
"B","61.02"
"B","134.18"
"B","73.05"
"B","143.71"
"B","67.81"
"B","116.65"
"B","59.13"
"B","97.97"
"B","153.08"
"B","91.46"
"B","20.26"
"B","115.98"
"B","22.1"
"B","33.03"
"B","131.43"
"B","78.09"
"B","88.46"
"B","136.8"
"B","116.2"
"B","78.06"
"B","71.67"
"B","110.06"
"B","157.75"
"B","153.13"
"B","117.29"
"B","107.05"
"B","72.53"
"B","64.52"
"B","132.12"
"B","33.96"
"B","81.49"
"B","53.82"
"B","65.38"
"B","96.1"
"B","143.82"
"B","170.49"
"B","96.2"
"B","140.58"
"B","170.67"
"B","112.47"
"B","68.52"
"B","164.39"
"B","92.8"
"B","92.1"
"B","93.52"
"B","94.3"
"B","157.03"
"B","77.42"
"B","83.66"
"B","137.7"
"B","119.81"
"B","89.1"
"B","107.72"
"B","117.72"
"B","87.62"
"B","101.66"
"B","115.35"
"B","56.51"
"B","92.87"
"B","136.11"
"B","169.7"
"B","116.25"
"B","43.05"
"B","157.13"
"B","160.99"
"B","109.24"
"B","87.4"
"B","88.81"
"B","109.66"
"B","120.16"
"B","137.47"
"B","88.51"
"B","104.16"
"B","63.43"
"B","111.8"
"B","69.21"
"B","117.91"
"B","110"
"B","125.86"
"B","121.12"
"B","103.92"
"B","191.48"
"B","50.8"
"B","89.76"
"B","107.44"
"B","94.96"
"B","71.95"
"B","66.11"
"B","141.47"
"B","140.92"
"B","59.82"
"B","165.16"
"B","109.83"
"B","37.78"
"B","180.34"
"B","158.14"
"B","156.08"
"B","76.81"
"B","195.98"
"B","91.62"
"B","40.75"
"B","165.28"
"B","113.72"
"B","132.86"
"B","148.91"
"B","128.16"
"B","118.92"
"B","51.99"
"B","51.86"
"B","173.49"
"B","169.4"
"B","68.96"
"B","164.81"
"B","48.23"
"B","159.85"
"B","78.86"
"B","112.01"
"B","130.64"
"B","103.36"
"B","180.59"
"B","84.96"
"B","96.82"
"B","115.19"
"B","109.9"
"B","165.43"
"B","150.43"
"B","102.16"
"B","80.82"
"B","100.11"
"B","128.35"
"B","137.91"
"B","94.87"
"B","150.4"
"B","62.14"
"B","128.45"
"B","103.62"
"B","57.46"
"B","155.72"
"B","100.54"
"B","92.78"
"B","23.18"
"B","126.95"
"B","99.58"
"B","79.29"
"B","156.97"
"B","87.5"
"B","124.63"
"B","115.46"
"B","111.76"
"B","101.31"
"B","188.28"
"B","95.41"
"B","112.45"
"B","220.71"
"B","83.16"
"B","105.73"
"B","123.07"
"B","138.75"
"B","130.02"
"B","117.3"
"B","87.46"
"B","120.71"
"B","78.91"
"B","133.37"
"B","29.21"
"B","117.76"
"B","75.43"
"B","146.67"
"B","95.79"
"B","101.61"
"B","82.7"
"B","184.66"
"B","88.98"
"B","76"
"B","59.62"
"B","91.46"
"B","47.16"
"B","212.51"
"B","45.41"
"B","144.69"
"B","96.75"
"B","132.5"
"B","126.56"
"B","152.05"
"B","115.11"
"B","159.71"
"B","121.9"
"B","93.32"
"B","93.91"
"B","78.68"
"B","128.04"
"B","98.83"
"B","126.68"
"B","160.07"
"B","79.38"
"B","205.93"
"B","162.95"
"B","89.6"
"B","148.84"
"B","103.5"
"B","30.78"
"B","88.78"
"B","61.9"
"B","63.27"
"B","137.77"
"B","159.03"
"B","120.15"
"B","103.47"
"B","83.94"
"B","195.84"
"B","158.13"
"B","53.34"
"B","183.28"
"B","133.24"
"B","121.87"
"B","104.79"
"B","170.45"
"B","123.51"
"B","103.87"
"B","134.86"
"B","148.02"
"B","157.47"
"B","137.51"
"B","163.57"
"B","115.25"
"B","116.65"
"B","91.9"
"B","81.84"
"B","117.92"
"B","155.02"
"B","95.21"
"B","101.85"
"B","66.36"
"B","127.8"
"B","86.09"
"B","82.27"
"B","116.58"
"B","85.53"
"B","158.99"
"B","96.87"
"B","109.03"
"B","171.07"
"B","86.99"
"B","160.72"
"B","108.95"
"B","83.32"
"B","96.65"
"B","128.4"
"B","97.89"
"B","133.38"
"B","123.21"
"B","67.25"
"B","133.96"
"B","89.64"
"B","89.45"
"B","16.49"
"B","100.71"
"B","108.19"
"B","175.04"
"B","97.01"
"B","121.51"
"B","100.67"
"B","160.23"
"B","120.04"
"B","50.33"
"B","134.33"
"B","109.48"
"B","122.08"
"B","104.97"
"B","89.48"
"B","156.79"
"B","126.15"
"B","154.28"
"B","102.34"
"B","163.4"
"B","144.35"
"B","102.87"
"B","119.04"
"B","79.67"
"B","131.34"
"B","154.51"
"B","188.38"
"B","132.37"
"B","62.31"
"B","30.81"
"B","148.12"
"B","89.46"
"B","62.86"
"B","100.12"
"B","115.48"
"B","85.34"
"B","123.63"
"B","144.68"
"B","79.65"
"B","131.07"
"B","145.81"
"B","204.75"
"B","150.04"
"B","61.45"
"B","72.27"
"B","49.1"
"B","113.43"
"B","112.1"
"B","90.08"
"B","115.98"
"B","83.17"
"B","120.26"
"B","33.28"
"B","95.57"
"B","83.81"
"B","89.84"
"B","81.74"
"B","139.31"
"B","151.18"
"B","131.82"
"B","83.57"
"B","115.8"
"B","101.42"
"B","66.96"
"B","76.53"
"B","120.92"
"B","197.68"
"B","106.84"
"B","186.62"
"B","147.1"
"B","147.87"
"B","93.29"
"B","98.27"
"B","143.29"
"B","155.47"
"B","142.94"
"B","126.23"
"B","188.76"
"B","55.88"
"B","94.07"
"B","99.88"
"B","50.72"
"B","129.92"
"B","92.81"
"B","99.57"
"B","104.82"
"B","129.26"
"B","140.94"
"B","156.19"
"B","75.67"
"B","52.3"
"B","128.61"
"B","111.15"
"B","155.49"
"B","97.66"
"B","34.39"
"B","89.31"
"B","111.98"
"B","96.02"
"B","102.22"
"B","169.51"
"B","139.56"
"B","72.16"
"B","81.88"
"B","143.14"
"B","80.25"
"B","128.66"
"B","66.85"
"B","130.02"
"B","28"
"B","97.42"
"B","92.48"
"B","168.81"
"B","133.75"
"B","142.69"
"B","112.95"
"B","5.56"
"B","19.53"
"B","65.96"
"B","65.08"
"B","87.93"
"B","116.51"
"B","115.56"
"B","81.74"
"B","113.28"
"B","196.14"
"B","111.81"
"B","37.58"
"B","132.51"
"B","88.67"
"B","104.96"
"B","64.06"
"B","155.3"
"B","132.57"
"B","161.51"
"B","56.89"
"B","73.21"
"B","121.36"
"B","116.83"
"B","22.26"
"B","173.77"
"B","114.5"
"B","78.48"
"B","99.77"
"B","97.14"
"B","110.09"
"B","56.67"
"B","65.05"
"B","154.6"
"B","113.73"
"B","142.58"
"B","198.26"
"B","52.19"
"B","40.91"
"B","94.47"
"B","150.61"
"B","99.47"
"B","100.1"
"B","138.52"
"B","168.84"
"B","137.51"
"B","177.37"
"B","65.78"
"B","164.81"
"B","138.37"
"B","46.15"
"B","75.32"
"B","119.97"
"B","123.09"
"B","202.51"
"B","95.2"
"B","129.95"
"B","170.74"
"B","108.23"
"B","74.75"
"B","98.8"
"B","176.22"
"B","103.12"
"B","224.67"
"B","81.8"
"B","151.45"
"B","56.8"
"B","87.57"
"B","113.46"
"B","168.11"
"B","105.18"
"B","40.59"
"B","76.25"
"B","157.16"
"B","60.18"
"B","104.95"
"B","91.09"
"B","112.83"
"B","130.2"
"B","60.52"
"B","116.73"
"B","173.55"
"B","69.58"
"B","150.43"
"B","92.89"
"B","134.36"
"B","111.61"
"B","114.88"
"B","193.23"
"B","65.68"
"B","122.5"
"B","135.8"
"B","102.41"
"B","86.03"
"B","112.59"
"B","189.77"
"B","173.56"
"B","87.99"
"B","60.3"
"B","93.63"
"B","135.28"
"B","122.55"
"B","115.06"
"B","36.76"
"B","146.48"
"B","126.7"
"B","11.68"
"B","92.56"
"B","103.05"
"B","117.64"
"B","86.26"
"B","51.18"
"B","108.53"
"B","127.71"
"B","136.29"
"B","183.03"
"B","198.36"
"B","74.35"
"B","127.44"
"B","149.85"
"B","125.89"
"B","125.98"
"B","89.59"
"B","94.89"
"B","141.75"
"B","161.53"
"B","154.09"
"B","53.64"
"B","171.03"
"B","60.45"
"B","113.63"
"B","93.82"
"B","122.47"
"B","138.59"
"B","98.47"
"B","163.74"
"B","125.13"
"B","138.36"
"B","169.71"
"B","185.59"
"B","135.99"
"B","73.89"
"B","53.62"
"B","84.17"
"B","80.63"
"B","85.72"
"B","157.82"
"B","94.88"
"B","141.5"
"B","104.4"
"B","91.83"
"B","98.29"
"B","56.08"
"B","128.17"
"B","98.25"
"B","98.27"
"B","119.83"
"B","107.68"
"B","86.97"
"B","146.79"
"B","195.14"
"B","116.77"
"B","146.94"
"B","103.4"
"B","73.58"
"B","120.84"
"B","133.73"
"B","115.59"
"B","130.8"
"B","147.44"
"B","147.75"
"B","51.67"
"B","61.75"
"B","114.44"
"B","115.45"
"B","127.09"
"B","96.58"
"B","116.93"
"B","109.36"
"B","132.77"
"B","68.72"
"B","115.74"
"B","77.12"
"B","68.56"
"B","171.03"
"B","111.57"
"B","176.34"
"B","121.83"
"B","61.5"
"B","105.58"
"B","122.18"
"B","62.93"
"B","146.55"
"B","127.89"
"B","51.47"
"B","87.05"
"B","85.81"
"B","129.29"
"B","200.31"
"B","163.46"
"B","174.46"
"B","80.76"
"B","96.34"
"B","56.1"
"B","100.85"
"B","112.88"
"B","85.08"
"B","109.39"
"B","189.08"
"B","123.51"
"B","67.91"
"B","121.42"
"B","105.14"
"B","114.36"
"B","105.37"
"B","64.53"
"B","117.14"
"B","91.26"
"B","173.81"
"B","137.93"
"B","90.52"
"B","51.97"
"B","125.28"
"B","152.86"
"B","156.14"
"B","117.66"
"B","139.72"
"B","160.67"
"B","106.66"
"B","107.29"
"B","101.41"
"B","53.52"
"B","199.84"
"B","33.92"
"B","33.07"
"B","189.08"
"B","84.01"
"B","136.92"
"B","91.74"
"B","101.7"
"B","44.23"
"B","162.29"
"B","92.51"
"B","132.77"
"B","132.56"
"B","81.44"
"B","94.72"
"B","94.87"
"B","109.77"
"B","92.95"
"B","98.19"
"B","35.32"
"B","133.27"
"B","160.96"
"B","141.56"
"B","46.14"
"B","0.03"
"B","160.3"
"B","149.24"
"B","40.78"
"B","116.57"
"B","98.34"
"B","77.69"
"B","87.16"
"B","113.88"
"B","92.55"
"B","230.54"
"B","96.17"
"B","135.67"
"B","109.18"
"B","35.66"
"B","110.13"
"B","241.89"
"B","143.77"
"B","155.8"
"B","196.94"
"B","108.09"
"B","102.32"
"B","102.87"
"B","151.04"
"B","111.54"
"B","57.76"
"B","124.39"
"B","96.66"
"B","116.37"
"B","101.83"
"B","157.08"
"B","69.97"
"B","56.86"
"B","140.83"
"B","107.29"
"B","153.5"
"B","174.43"
"B","132.59"
"B","69.77"
"B","150.71"
"B","167.4"
"B","96.86"
"B","158.59"
"B","78.32"
"B","87.11"
"B","159.67"
"B","123.69"
"B","75.56"
"B","139.36"
"B","198.7"
"B","110.14"
"B","85.06"
"B","54.97"
"B","10.26"
"B","81.85"
"B","73.43"
"B","69.15"
"B","54.09"
"B","11.99"
"B","158.1"
"B","41.74"
"B","122"
"B","53.15"
"B","116.61"
"B","183.56"
"B","195.45"
"B","88.15"
"B","121"
"B","102.24"
"B","125.1"
"B","175.22"
"B","127.21"
"B","75.95"
"B","51.89"
"B","150.61"
"B","55.74"
"B","137.22"
"B","99.48"
"B","207.17"
"B","97.24"
"B","89.7"
"B","117.07"
"B","118.88"
"B","72.43"
"B","147.21"
"B","83.35"
"B","119.05"
"B","148.47"
"B","156.68"
"B","162.4"
"B","105.06"
"B","138.53"
"B","40.34"
"B","135.07"
"B","50.28"
"B","135.98"
"B","144.36"
"B","69.88"
"B","60.88"
"B","106"
"B","72.09"
"B","72.53"
"B","53.1"
"B","187.05"
"B","237"
"B","74.58"
"B","102.89"
"B","152.98"
"B","99.15"
"B","92.65"
"B","139.32"
"B","132.8"
"B","105.16"
"B","110"
"B","146.17"
"B","100.97"
"B","130.63"
"B","157.93"
"B","65.27"
"B","104.41"
"B","143.96"
"B","81.48"
"B","90"
"B","136.23"
"B","150.82"
"B","105.91"
"B","111.88"
"B","66.38"
"B","138.86"
"B","121.28"
"B","174.2"
"B","107.51"
"B","144.03"
"B","25.71"
"B","122.81"
"B","92.64"
"B","180.27"
"B","41.24"
"B","75.29"
"B","119.71"
"B","105.53"
"B","53.29"
"B","64.2"
"B","46.29"
"B","129.72"
"B","144.95"
"B","172.1"
"B","146.57"
"B","137.03"
"B","80.17"
"B","119.23"
"B","84.72"
"B","128.3"
"B","172.62"
"B","65.51"
"B","158.54"
"B","91.23"
"B","133.79"
"B","114.52"
"B","53.26"
"B","93.38"
"B","132.24"
"B","78.32"
"B","46.56"
"B","48.65"
"B","101.32"
"B","176.76"
"B","138.32"
"B","141.02"
"B","95.7"
"B","69.68"
"B","143.22"
"B","131.51"
"B","83.44"
"B","140.04"
"B","48.24"
"B","112.68"
"B","197.37"
"B","128.95"
"B","72.38"
"B","77.84"
"B","100.93"
"B","96.51"
"B","116.9"
"B","112.75"
"B","87.65"
"B","32.95"
"B","178.25"
"B","89.34"
"B","88.32"
"B","148.94"
"B","130.48"
"B","112.1"
"B","71.97"
"B","108.93"
"B","123.58"
"B","177.91"
"B","104.33"
"B","50.26"
"B","147.53"
"B","57.17"
"B","109.54"
"B","53.56"
"B","66.39"
"B","94.32"
"B","77.19"
"B","158.54"
"B","141.93"
"B","94.24"
"B","82.81"
"B","145.27"
"B","76.79"
"B","172.44"
"B","175.21"
"B","95.55"
"B","11.34"
"B","120.41"
"B","108.39"
"B","83.96"
"B","163.96"
"B","121"
"B","143.54"
"B","105.35"
"B","169.52"
"B","47.17"
"B","69.7"
"B","121.63"
"B","119.44"
"B","151.65"
"B","155.6"
"B","139.8"
"B","55.31"
"B","129.87"
"B","141.37"
"B","136.78"
"B","146.85"
"B","56.79"
"B","189.1"
"B","122.92"
"B","85.17"
"B","88.47"
"B","161.65"
"B","148.55"
"B","59.06"
"B","148.16"
"B","72.9"
"B","138.52"
"B","58"
"B","52.35"
"B","140.81"
"B","112.36"
"B","149.92"
"B","158.77"
"B","131.06"
"B","222.58"
"B","137.56"
"B","102.69"
"B","147.43"
"B","67.93"
"B","25.56"
"B","93.2"
"B","132.27"
"B","45.28"
"B","62.77"
"B","175.53"
"B","102.24"
"B","107.29"
"B","124.1"
"B","67.43"
"B","80.11"
"B","183.26"
"B","170.14"
"B","5.98"
"B","122.7"
"B","115.51"
"B","95.58"
"B","42.97"
"B","63.35"
"B","98.85"
"B","155.24"
"B","130.58"
"B","96.23"
"B","106.61"
"B","3.57"
"B","51.92"
"B","102.49"
"B","31.88"
"B","106.06"
"B","137.63"
"B","82.43"
"B","131.44"
"B","105.03"
"B","147.06"
"B","150.44"
"B","83.83"
"B","49.07"
"B","132"
"B","109.58"
"B","131.73"
"B","37.48"
"B","143.66"
"B","174.45"
"B","121.35"
"B","136.03"
"B","96.91"
"B","182.76"
"B","107.94"
"B","102.86"
"B","130.28"
"B","118.73"
"B","151.38"
"B","103.75"
"B","107.98"
"B","166.71"
"B","102.25"
"B","131.75"
"B","82.53"
"B","103"
"B","136.11"
"B","120.36"
"B","75.6"
"B","100.4"
"B","150.48"
"B","98.87"
"B","145.32"
"B","70.77"
"B","120.53"
"B","52.29"
"B","106.68"
"B","107.68"
"B","104.85"
"B","97.3"
"B","102.1"
"B","24.19"
"B","194.31"
"B","52.88"
"B","131.95"
"B","103.41"
"B","101.39"
"B","60.04"
"B","73.73"
"B","146.04"
"B","39.12"
"B","61.97"
"B","82.43"
"B","82.24"
"B","139.29"
"B","157.19"
"B","54.59"
"B","141.11"
"B","66.66"
"B","170.11"
"B","50.63"
"B","78.62"
"B","128.03"
"B","99.65"
"B","50.87"
"B","96.99"
"B","168.91"
"B","149.65"
"B","100.47"
"B","84.15"
"B","126.81"
"B","112.06"
"B","100.64"
"B","60.13"
"B","112.05"
"B","107.94"
"B","109.07"
"B","97.77"
"B","65.73"
"B","140.37"
"B","34.96"
"B","30.01"
"B","24.62"
"B","113.95"
"B","97.08"
"B","144.48"
"B","98.8"
"B","133.89"
"B","194.15"
"B","38.79"
"B","33.77"
"B","1.2"
"B","136.71"
"B","39.24"
"B","114.65"
"B","129.36"
"B","105.4"
"B","76.56"
"B","82.04"
"B","108.23"
"B","142.64"
"B","84.53"
"B","141.3"
"B","137.26"
"B","126.21"
"B","44.43"
"B","128.39"
"B","117.02"
"B","162.36"
"B","94.56"
"B","80.95"
"B","106.89"
"B","130.32"
"B","128.83"
"B","215.45"
"B","101.48"
"B","87.17"
"B","108.69"
"B","121.92"
"B","102.42"
"B","57.24"
"B","121.59"
"B","44.85"
"B","123.2"
"B","26.64"
"B","111.46"
"B","58.61"
"B","123.61"
"B","121.58"
"B","139.24"
"B","133.08"
"B","151.67"
"B","99.84"
"B","96.77"
"B","46.12"
"B","111.16"
"B","91.25"
"B","147.78"
"B","162.48"
"B","68.6"
"B","138.4"
"B","125.22"
"B","117.47"
"B","111.65"
"B","72.08"
"B","139.97"
"B","146"
"B","122.01"
"B","55.57"
"B","58.55"
"B","65.77"
"B","93.54"
"B","193.01"
"B","135.76"
"B","113.73"
"B","45.38"
"B","87.93"
"B","178.45"
"B","192.36"
"B","115.8"
"B","74.07"
"B","141.2"
"B","82.65"
"B","82.69"
"B","56.19"
"B","146.87"
"B","101.91"
"B","118.95"
"B","124.57"
"B","144.1"
"B","57.28"
"B","56.36"
"B","108.38"
"B","89.83"
"B","133.14"
"B","161"
"B","133.71"
"B","93.85"
"B","145.86"
"B","101.12"
"B","98.87"
"B","129.82"
"B","81.75"
"B","52.19"
"B","131.23"
"B","110.35"
"B","136.29"
"B","122.62"
"B","151.57"
"B","155.75"
"B","151.83"
"B","195.06"
"B","42.65"
"B","110.55"
"B","24.24"
"B","82.93"
"B","115.13"
"B","81.74"
"B","69.78"
"B","140.6"
"B","144.51"
"B","113.52"
"B","122.85"
"B","149.32"
"B","140.09"
"B","93.76"
"B","96.45"
"B","77.24"
"B","103.67"
"B","76.45"
"B","139.3"
"B","147.49"
"B","225.56"
"B","68.86"
"B","161.98"
"B","105.9"
"B","138.42"
"B","153.13"
"B","63.06"
"B","108.45"
"B","72.17"
"B","98.77"
"B","78.46"
"B","105.12"
"B","167.92"
"B","83.06"
"B","95.07"
"B","165.61"
"B","38.01"
"B","149.08"
"B","146.6"
"B","132.56"
"B","66.02"
"B","111.7"
"B","82.57"
"B","131.87"
"B","111.87"
"B","133.95"
"B","93.61"
"B","151.63"
"B","92.16"
"B","47.54"
"B","75.69"
"B","78.65"
"B","79.6"
"B","53.16"
"B","103.28"
"B","0"
"B","89.71"
"B","49.76"
"B","102.97"
"B","117.93"
"B","118.65"
"B","148.72"
"B","125.04"
"B","72.13"
"B","138.84"
"B","157.05"
"B","99.6"
"B","44.4"
"B","108.17"
"B","106.26"
"B","91.43"
"B","51.65"
"B","101.72"
"B","39.93"
"B","115.31"
"B","123.16"
"B","80.49"
"B","142.22"
"B","168.69"
"B","160.22"
"B","136.29"
"B","145.43"
"B","107.87"
"B","147.51"
"B","81.32"
"B","46.38"
"B","92.39"
"B","95.84"
"B","139.6"
"B","149.35"
"B","81.92"
"B","31.95"
"B","136.82"
"B","198.31"
"B","170.39"
"B","93.09"
"B","105.41"
"B","100.7"
"B","83.09"
"B","68.34"
"B","107.15"
"B","150.28"
"B","58.46"
"B","79.73"
"B","85.14"
"B","125.41"
"B","70.56"
"B","103.7"
"B","81.88"
"B","30.71"
"B","66.03"
"B","49.44"
"B","116.11"
"B","138.43"
"B","82.3"
"B","91.92"
"B","206.09"
"B","96.12"
"B","103.28"
"B","73.9"
"B","43.16"
"B","117.74"
"B","155.42"
"B","156.71"
"B","63.64"
"B","115.33"
"B","116.45"
"B","86.66"
"B","137.27"
"B","138.56"
"B","75.88"
"B","126.32"
"B","89.86"
"B","135.19"
"B","188.41"
"B","65.37"
"B","81.44"
"B","128.27"
"B","137.76"
"B","63.04"
"B","20.48"
"B","117.56"
"B","143.18"
"B","154.46"
"B","105.2"
"B","75.44"
"B","106.13"
"B","59.02"
"B","157.32"
"B","190.86"
"B","92.06"
"B","164.29"
"B","92.59"
"B","128.72"
"B","122.88"
"B","86.39"
"B","117.67"
"B","125.31"
"B","121.51"
"B","118.82"
"B","90.51"
"B","92.61"
"B","205.98"
"B","128.35"
"B","68.86"
"B","68.07"
"B","75.49"
"B","34.63"
"B","122.84"
"B","41.79"
"B","178.95"
"B","79.14"
"B","143.24"
"B","0"
"B","58.81"
"B","156.22"
"B","113.52"
"B","98.1"
"B","109.67"
"B","97.84"
"B","79.7"
"B","88.72"
"B","109.97"
"B","103.9"
"B","130.62"
"B","110.32"
"B","68.04"
"B","71.37"
"B","63.69"
"B","55.92"
"B","128.05"
"B","101.78"
"B","6.47"
"B","52.14"
"B","72.18"
"B","158.76"
"B","138.07"
"B","166.18"
"B","130.6"
"B","99.96"
"B","92.93"
"B","120.28"
"B","51.25"
"B","98.05"
"B","110.53"
"B","60.41"
"B","17.35"
"B","114.38"
"B","97.16"
"B","86.63"
"B","161.51"
"B","83.57"
"B","183.14"
"B","97.87"
"B","76.57"
"B","141.5"
"B","132.42"
"B","125.32"
"B","111.45"
"B","139.77"
"B","168.65"
"B","80.82"
"B","140.2"
"B","70.74"
"B","66.59"
"B","65.46"
"B","112.01"
"B","130.96"
"B","98.46"
"B","92.8"
"B","81.38"
"B","83.33"
"B","51.23"
"B","85.76"
"B","99.08"
"B","180.43"
"B","158.35"
"B","45.01"
"B","57.07"
"B","92.34"
"B","164.54"
"B","92.56"
"B","135.94"
"B","124.32"
"B","112"
"B","120.44"
"B","168.73"
"B","76.52"
"B","105.97"
"B","103.37"
"B","61.76"
"B","148.54"
"B","112.19"
"B","170.94"
"B","142.19"
"B","68.93"
"B","133.62"
"B","100.27"
"B","95.74"
"B","99.78"
"B","95.31"
"B","105.06"
"B","90.87"
"B","87.21"
"B","150.7"
"B","158.73"
"B","158.3"
"B","116.6"
"B","90.13"
"B","112.78"
"B","142.47"
